Година на улова;Месец на улова;Място на разтоварване;Вид риба;Дължина;Дата;Общо улов[кг];Средено за деклар.[кг];Брой декларации;
2010;9;Созопол;Паламуд;11.05;20.09.2010;90;90;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.45;20.09.2010;1850;1850;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.5;20.09.2010;7620;2540;3;
2010;9;Созопол;Лефер ;25.5;22.09.2010;90;90;1;
2010;9;Созопол;Паламуд;6.2;22.09.2010;6;6;1;
2010;9;Созопол;Рапан ;7.5;22.09.2010;561;561;1;
2010;9;Созопол;Сафрид ;25.5;22.09.2010;90;90;1;
2010;9;Созопол;Лефер ;18;23.09.2010;16;16;1;
2010;9;Созопол;Рапан ;5.5;23.09.2010;833;833;1;
2010;9;Созопол;Сафрид ;25.5;23.09.2010;20;20;1;
2010;9;Созопол;Хамсия ;25.45;23.09.2010;450;450;1;
2010;9;Созопол;Хамсия ;25.5;23.09.2010;1165;388.33;3;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.5;23.09.2010;168;168;1;
2010;9;Созопол;Зарган ;11.1;26.09.2010;30;30;1;
2010;9;Созопол;Лефер ;11.1;26.09.2010;20;20;1;
2010;9;Созопол;Паламуд;6.2;26.09.2010;1;1;1;
2010;9;Созопол;Паламуд;11.1;26.09.2010;20;20;1;
2010;9;Созопол;Попчета;11.1;26.09.2010;10;10;1;
2010;9;Созопол;Рапан ;7.5;26.09.2010;711;711;1;
2010;9;Созопол;Сафрид ;11.1;26.09.2010;10;10;1;
2010;9;Созопол;Лефер ;18;27.09.2010;9;9;1;
2010;9;Созопол;Рапан ;5.5;27.09.2010;813;813;1;
2010;9;Созопол;Рапан ;7.5;27.09.2010;803;803;1;
2010;9;Созопол;Рапан ;7.85;27.09.2010;518;518;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.45;27.09.2010;7035;7035;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.5;27.09.2010;20775;4155;5;
2010;9;Созопол;Зарган ;11.05;28.09.2010;20;20;1;
2010;9;Созопол;Зарган ;11.1;28.09.2010;20;20;1;
2010;9;Созопол;Лефер ;18;28.09.2010;3;3;1;
2010;9;Созопол;Паламуд;4.95;28.09.2010;10;10;1;
2010;9;Созопол;Паламуд;6.25;28.09.2010;8;8;1;
2010;9;Созопол;Паламуд;11.1;28.09.2010;50;50;1;
2010;9;Созопол;Попчета;11.1;28.09.2010;6;6;1;
2010;9;Созопол;Рапан ;5.5;28.09.2010;774;774;1;
2010;9;Созопол;Рапан ;7.5;28.09.2010;521;521;1;
2010;9;Созопол;Рапан ;7.85;28.09.2010;615;615;1;
2010;9;Созопол;Сафрид ;11.1;28.09.2010;10;10;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.45;28.09.2010;8865;4432.5;2;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.5;28.09.2010;22286;5571.5;4;
2010;9;Созопол;Зарган ;4.8;29.09.2010;30;30;1;
2010;9;Созопол;Зарган ;10.2;29.09.2010;20;20;1;
2010;9;Созопол;Зарган ;11.05;29.09.2010;40;40;1;
2010;9;Созопол;Лефер ;6.2;29.09.2010;5;5;1;
2010;9;Созопол;Паламуд;4.95;29.09.2010;8;8;1;
2010;9;Созопол;Паламуд;6.2;29.09.2010;13;6.5;2;
2010;9;Созопол;Паламуд;6.56;29.09.2010;5;5;1;
2010;9;Созопол;Паламуд;10.2;29.09.2010;10;10;1;
2010;9;Созопол;Паламуд;11;29.09.2010;30;30;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);23.75;29.09.2010;1180;1180;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.45;29.09.2010;4080;4080;1;
2010;9;Созопол;Цаца (копърка, трицона, шпрот);25.5;29.09.2010;16412;3282.4;5;
2010;9;Созопол;Паламуд;7.5;30.09.2010;10;10;1;
2010;10;Созопол;Зарган ;11.05;01.10.2010;10;10;1;
2010;10;Созопол;Калкан ;6.9;01.10.2010;48;48;1;
2010;10;Созопол;Лефер ;18;01.10.2010;7;7;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);23.75;01.10.2010;1590;1590;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;01.10.2010;4020;4020;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;01.10.2010;11970;3990;3;
2010;10;Созопол;Паламуд;4.2;02.10.2010;4;4;1;
2010;10;Созопол;Паламуд;6.2;02.10.2010;2;2;1;
2010;10;Созопол;Паламуд;11.05;02.10.2010;30;30;1;
2010;10;Созопол;Рапан ;7.85;02.10.2010;718;718;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;02.10.2010;12781;3195.25;4;
2010;10;Созопол;Зарган ;4.8;03.10.2010;25;25;1;
2010;10;Созопол;Калкан ;6.9;04.10.2010;31;31;1;
2010;10;Созопол;Лефер ;11.05;05.10.2010;20;20;1;
2010;10;Созопол;Лефер ;25.5;05.10.2010;120;120;1;
2010;10;Созопол;Сафрид ;6.1;05.10.2010;6;6;1;
2010;10;Созопол;Сафрид ;25.45;05.10.2010;50;50;1;
2010;10;Созопол;Сафрид ;25.5;05.10.2010;125;62.5;2;
2010;10;Созопол;Лефер ;25.45;06.10.2010;50;50;1;
2010;10;Созопол;Лефер ;25.5;06.10.2010;200;100;2;
2010;10;Созопол;Паламуд;5.8;06.10.2010;6;6;1;
2010;10;Созопол;Сафрид ;25.5;06.10.2010;30;30;1;
2010;10;Созопол;Лефер ;18;09.10.2010;15;15;1;
2010;10;Созопол;Сафрид ;25.45;09.10.2010;100;100;1;
2010;10;Созопол;Сафрид ;25.45;10.10.2010;70;70;1;
2010;10;Созопол;Сафрид ;25.5;10.10.2010;45;45;1;
2010;10;Созопол;Лефер ;25.45;11.10.2010;204;204;1;
2010;10;Созопол;Лефер ;25.5;11.10.2010;150;150;1;
2010;10;Созопол;Паламуд;7;11.10.2010;6;6;1;
2010;10;Созопол;Рапан ;7.5;11.10.2010;910;910;1;
2010;10;Созопол;Сафрид ;25.45;11.10.2010;96;96;1;
2010;10;Созопол;Сафрид ;25.5;11.10.2010;135;67.5;2;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;11.10.2010;315;157.5;2;
2010;10;Созопол;Зарган ;4.8;12.10.2010;30;30;1;
2010;10;Созопол;Лефер ;7;12.10.2010;4;4;1;
2010;10;Созопол;Лефер ;18;12.10.2010;150;150;1;
2010;10;Созопол;Лефер ;25.45;12.10.2010;260;260;1;
2010;10;Созопол;Лефер ;25.5;12.10.2010;727;181.75;4;
2010;10;Созопол;Сафрид ;7.8;12.10.2010;6;6;1;
2010;10;Созопол;Сафрид ;15.2;12.10.2010;20;20;1;
2010;10;Созопол;Сафрид ;25.45;12.10.2010;325;325;1;
2010;10;Созопол;Сафрид ;25.5;12.10.2010;225;56.25;4;
2010;10;Созопол;Черноморска барбуня ;25.5;12.10.2010;15;15;1;
2010;10;Созопол;Лефер ;18;13.10.2010;3;3;1;
2010;10;Созопол;Лефер ;23.75;13.10.2010;24;24;1;
2010;10;Созопол;Лефер ;25.45;13.10.2010;12;12;1;
2010;10;Созопол;Лефер ;25.5;13.10.2010;159;39.75;4;
2010;10;Созопол;Сафрид ;15.2;13.10.2010;20;20;1;
2010;10;Созопол;Сафрид ;23.75;13.10.2010;84;84;1;
2010;10;Созопол;Сафрид ;25.45;13.10.2010;24;24;1;
2010;10;Созопол;Сафрид ;25.5;13.10.2010;192;48;4;
2010;10;Созопол;Черноморска барбуня ;15.2;13.10.2010;20;20;1;
2010;10;Созопол;Хамсия ;8.5;14.10.2010;2;2;1;
2010;10;Созопол;Рапан ;7.5;16.10.2010;710;710;1;
2010;10;Созопол;Сафрид ;25.45;16.10.2010;767;767;1;
2010;10;Созопол;Зарган ;7;17.10.2010;7;7;1;
2010;10;Созопол;Лефер ;18;17.10.2010;50;50;1;
2010;10;Созопол;Рапан ;7.5;17.10.2010;591;591;1;
2010;10;Созопол;Рапан ;7.85;17.10.2010;713;713;1;
2010;10;Созопол;Сафрид ;15.2;17.10.2010;60;60;1;
2010;10;Созопол;Сафрид ;25.5;17.10.2010;630;315;2;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;17.10.2010;100;100;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;17.10.2010;2190;547.5;4;
2010;10;Созопол;Черноморска барбуня ;15.2;17.10.2010;20;20;1;
2010;10;Созопол;Лефер ;25.45;18.10.2010;175;87.5;2;
2010;10;Созопол;Лефер ;25.5;18.10.2010;174;34.8;5;
2010;10;Созопол;Паламуд;4.2;18.10.2010;7;7;1;
2010;10;Созопол;Сафрид ;25.45;18.10.2010;61;30.5;2;
2010;10;Созопол;Сафрид ;25.5;18.10.2010;885;147.5;6;
2010;10;Созопол;Черноморска барбуня ;25.45;18.10.2010;25;12.5;2;
2010;10;Созопол;Черноморска барбуня ;25.5;18.10.2010;24;24;1;
2010;10;Созопол;Лефер ;23.75;19.10.2010;36;36;1;
2010;10;Созопол;Лефер ;25.45;19.10.2010;169;169;1;
2010;10;Созопол;Лефер ;25.5;19.10.2010;384;128;3;
2010;10;Созопол;Паламуд;4.2;19.10.2010;4;4;1;
2010;10;Созопол;Рапан ;7.88;19.10.2010;41;41;1;
2010;10;Созопол;Сафрид ;23.75;19.10.2010;96;96;1;
2010;10;Созопол;Сафрид ;25.45;19.10.2010;78;78;1;
2010;10;Созопол;Сафрид ;25.5;19.10.2010;1053;263.25;4;
2010;10;Созопол;Черноморска барбуня ;25.5;19.10.2010;72;36;2;
2010;10;Созопол;Лефер ;18;20.10.2010;12;12;1;
2010;10;Созопол;Лефер ;19.75;20.10.2010;20;20;1;
2010;10;Созопол;Лефер ;25.45;20.10.2010;39;39;1;
2010;10;Созопол;Лефер ;25.5;20.10.2010;84;42;2;
2010;10;Созопол;Паламуд;4.2;20.10.2010;6;6;1;
2010;10;Созопол;Рапан ;9.1;20.10.2010;834;834;1;
2010;10;Созопол;Сафрид ;15.2;20.10.2010;40;40;1;
2010;10;Созопол;Сафрид ;19.75;20.10.2010;30;30;1;
2010;10;Созопол;Сафрид ;25.45;20.10.2010;13;13;1;
2010;10;Созопол;Сафрид ;25.5;20.10.2010;279;93;3;
2010;10;Созопол;Черноморска барбуня ;15.2;20.10.2010;20;20;1;
2010;10;Созопол;Зарган ;11.1;21.10.2010;20;20;1;
2010;10;Созопол;Карагьоз, дунавска скумрия ;11.1;21.10.2010;10;10;1;
2010;10;Созопол;Лефер ;11.1;21.10.2010;70;70;1;
2010;10;Созопол;Лефер ;18;21.10.2010;150;150;1;
2010;10;Созопол;Лефер ;19.75;21.10.2010;140;140;1;
2010;10;Созопол;Паламуд;4.2;21.10.2010;7;7;1;
2010;10;Созопол;Паламуд;11.1;21.10.2010;50;50;1;
2010;10;Созопол;Рапан ;9.1;21.10.2010;459;459;1;
2010;10;Созопол;Сафрид ;11.1;21.10.2010;30;30;1;
2010;10;Созопол;Сафрид ;15.2;21.10.2010;20;20;1;
2010;10;Созопол;Сафрид ;18;21.10.2010;300;300;1;
2010;10;Созопол;Сафрид ;19.75;21.10.2010;110;110;1;
2010;10;Созопол;Сафрид ;23.75;21.10.2010;60;60;1;
2010;10;Созопол;Сафрид ;25.5;21.10.2010;420;210;2;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;21.10.2010;1255;1255;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;21.10.2010;1050;350;3;
2010;10;Созопол;Черноморска барбуня ;23.75;21.10.2010;12;12;1;
2010;10;Созопол;Черноморски меджид;25.5;21.10.2010;1970;656.67;3;
2010;10;Созопол;Лефер ;18;22.10.2010;12;12;1;
2010;10;Созопол;Лефер ;25.45;22.10.2010;13;13;1;
2010;10;Созопол;Лефер ;25.5;22.10.2010;24;24;1;
2010;10;Созопол;Паламуд;4.2;22.10.2010;1;1;1;
2010;10;Созопол;Паламуд;7.6;22.10.2010;10;10;1;
2010;10;Созопол;Платерина;11.05;22.10.2010;20;20;1;
2010;10;Созопол;Рапан ;9.1;22.10.2010;409;409;1;
2010;10;Созопол;Сафрид ;25.45;22.10.2010;52;52;1;
2010;10;Созопол;Сафрид ;25.5;22.10.2010;381;127;3;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;22.10.2010;144;144;1;
2010;10;Созопол;Лефер ;19.75;23.10.2010;120;120;1;
2010;10;Созопол;Рапан ;7.5;23.10.2010;710;710;1;
2010;10;Созопол;Сафрид ;15.2;23.10.2010;40;40;1;
2010;10;Созопол;Сафрид ;19.75;23.10.2010;210;210;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;23.10.2010;955;955;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;23.10.2010;3976;994;4;
2010;10;Созопол;Черноморска барбуня ;15.2;23.10.2010;20;20;1;
2010;10;Созопол;Черноморски меджид;25.5;23.10.2010;4628;1542.67;3;
2010;10;Созопол;Лефер ;6.62;24.10.2010;20;20;1;
2010;10;Созопол;Лефер ;11.05;24.10.2010;20;20;1;
2010;10;Созопол;Лефер ;18;24.10.2010;150;150;1;
2010;10;Созопол;Лефер ;19.75;24.10.2010;200;200;1;
2010;10;Созопол;Лефер ;25.45;24.10.2010;144;144;1;
2010;10;Созопол;Лефер ;25.5;24.10.2010;519;173;3;
2010;10;Созопол;Паламуд;6.62;24.10.2010;40;40;1;
2010;10;Созопол;Рапан ;7.85;24.10.2010;687;687;1;
2010;10;Созопол;Сафрид ;15.2;24.10.2010;60;60;1;
2010;10;Созопол;Сафрид ;18;24.10.2010;500;500;1;
2010;10;Созопол;Сафрид ;19.75;24.10.2010;39;39;1;
2010;10;Созопол;Сафрид ;23.75;24.10.2010;24;24;1;
2010;10;Созопол;Сафрид ;25.45;24.10.2010;48;48;1;
2010;10;Созопол;Сафрид ;25.5;24.10.2010;624;312;2;
2010;10;Созопол;Черноморска барбуня ;15.2;24.10.2010;10;10;1;
2010;10;Созопол;Черноморска барбуня ;23.75;24.10.2010;36;36;1;
2010;10;Созопол;Лефер ;18;25.10.2010;7;7;1;
2010;10;Созопол;Лефер ;19.75;25.10.2010;108;108;1;
2010;10;Созопол;Паламуд;7.59;25.10.2010;8;8;1;
2010;10;Созопол;Сафрид ;15.2;25.10.2010;60;60;1;
2010;10;Созопол;Сафрид ;19.75;25.10.2010;19;19;1;
2010;10;Созопол;Сафрид ;25.5;25.10.2010;1140;285;4;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);23.75;25.10.2010;630;315;2;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;25.10.2010;435;435;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;25.10.2010;1305;652.5;2;
2010;10;Созопол;Черноморска барбуня ;15.2;25.10.2010;20;20;1;
2010;10;Созопол;Черноморски меджид;23.75;25.10.2010;225;225;1;
2010;10;Созопол;Лефер ;18;26.10.2010;5;5;1;
2010;10;Созопол;Лефер ;19.75;26.10.2010;10;10;1;
2010;10;Созопол;Лефер ;23.75;26.10.2010;10;10;1;
2010;10;Созопол;Паламуд;4.2;26.10.2010;2;2;1;
2010;10;Созопол;Рапан ;7.5;26.10.2010;812;812;1;
2010;10;Созопол;Сафрид ;6.2;26.10.2010;3;3;1;
2010;10;Созопол;Сафрид ;19.75;26.10.2010;60;60;1;
2010;10;Созопол;Сафрид ;23.75;26.10.2010;50;50;1;
2010;10;Созопол;Сафрид ;25.5;26.10.2010;960;320;3;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;26.10.2010;750;750;1;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;26.10.2010;1047;523.5;2;
2010;10;Созопол;Черноморска барбуня ;23.75;26.10.2010;10;10;1;
2010;10;Созопол;Зарган ;11.05;27.10.2010;10;10;1;
2010;10;Созопол;Лефер ;25.45;27.10.2010;26;26;1;
2010;10;Созопол;Лефер ;25.5;27.10.2010;36;36;1;
2010;10;Созопол;Сафрид ;6.2;27.10.2010;8;8;1;
2010;10;Созопол;Сафрид ;25.45;27.10.2010;65;65;1;
2010;10;Созопол;Сафрид ;25.5;27.10.2010;72;72;1;
2010;10;Созопол;Черноморска барбуня ;6.2;27.10.2010;2;2;1;
2010;10;Созопол;Черноморска барбуня ;25.45;27.10.2010;52;52;1;
2010;10;Созопол;Лефер ;25.45;30.10.2010;156;156;1;
2010;10;Созопол;Лефер ;25.5;30.10.2010;444;444;1;
2010;10;Созопол;Сафрид ;25.45;30.10.2010;72;72;1;
2010;10;Созопол;Сафрид ;25.5;30.10.2010;1344;336;4;
2010;10;Созопол;Черноморска барбуня ;25.45;30.10.2010;24;24;1;
2010;10;Созопол;Черноморска барбуня ;25.5;30.10.2010;12;12;1;
2010;10;Созопол;Калкан ;6.2;31.10.2010;44;44;1;
2010;10;Созопол;Калкан ;7.35;31.10.2010;55;55;1;
2010;10;Созопол;Лефер ;18;31.10.2010;12;12;1;
2010;10;Созопол;Лефер ;25.5;31.10.2010;120;120;1;
2010;10;Созопол;Рапан ;9.1;31.10.2010;312;312;1;
2010;10;Созопол;Сафрид ;15.2;31.10.2010;60;60;1;
2010;10;Созопол;Сафрид ;25.45;31.10.2010;300;300;1;
2010;10;Созопол;Сафрид ;25.5;31.10.2010;1020;255;4;
2010;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;31.10.2010;2055;2055;1;
2010;10;Созопол;Черноморска барбуня ;15.2;31.10.2010;10;10;1;
2010;10;Созопол;Черноморска барбуня ;25.5;31.10.2010;36;36;1;
